state,stimulus_evidence_hz,right_choice_probability,history
1,-0.16000000000000014,0.2284694522675295,previous choice = 0; previous reward = 0
1,0.0,0.23321914387141165,previous choice = 0; previous reward = 0
1,0.16000000000000014,0.2380371131365226,previous choice = 0; previous reward = 0
1,0.3200000000000003,0.24292308194330453,previous choice = 0; previous reward = 0
1,0.4800000000000004,0.24787671492790095,previous choice = 0; previous reward = 0
1,0.6400000000000006,0.2528976182917146,previous choice = 0; previous reward = 0
1,0.8000000000000007,0.25798533868518636,previous choice = 0; previous reward = 0
1,0.9600000000000009,0.2631393621717276,previous choice = 0; previous reward = 0
1,1.120000000000001,0.2683591132777038,previous choice = 0; previous reward = 0
1,1.2799999999999994,0.2736439541343005,previous choice = 0; previous reward = 0
1,1.4399999999999995,0.27899318371700726,previous choice = 0; previous reward = 0
1,1.5999999999999996,0.2844060371883244,previous choice = 0; previous reward = 0
1,1.7599999999999998,0.28988168534913683,previous choice = 0; previous reward = 0
1,1.92,0.29541923420400357,previous choice = 0; previous reward = 0
1,2.08,0.301017724645381,previous choice = 0; previous reward = 0
1,2.24,0.30667613226153523,previous choice = 0; previous reward = 0
1,2.4000000000000004,0.3123933672725981,previous choice = 0; previous reward = 0
1,2.5600000000000005,0.3181682745988929,previous choice = 0; previous reward = 0
1,2.7200000000000006,0.3239996340652837,previous choice = 0; previous reward = 0
1,2.880000000000001,0.3298861607449104,previous choice = 0; previous reward = 0
1,3.040000000000001,0.3358265054452343,previous choice = 0; previous reward = 0
1,3.200000000000001,0.34181925533886354,previous choice = 0; previous reward = 0
1,3.3599999999999994,0.34786293474113394,previous choice = 0; previous reward = 0
1,3.5199999999999996,0.3539560060359093,previous choice = 0; previous reward = 0
1,3.6799999999999997,0.36009687075051966,previous choice = 0; previous reward = 0
1,3.84,0.36628387078019886,previous choice = 0; previous reward = 0
1,4.0,0.37251528976179876,previous choice = 0; previous reward = 0
1,4.16,0.37878935459596086,previous choice = 0; previous reward = 0
1,4.32,0.3851042371163169,previous choice = 0; previous reward = 0
1,4.48,0.39145805590367266,previous choice = 0; previous reward = 0
1,4.640000000000001,0.39784887824250204,previous choice = 0; previous reward = 0
1,4.800000000000001,0.4042747222164556,previous choice = 0; previous reward = 0
1,4.960000000000001,0.4107335589389652,previous choice = 0; previous reward = 0
1,5.120000000000001,0.41722331491440673,previous choice = 0; previous reward = 0
1,5.280000000000001,0.4237418745246804,previous choice = 0; previous reward = 0
1,5.4399999999999995,0.43028708263547566,previous choice = 0; previous reward = 0
1,5.6,0.43685674731591695,previous choice = 0; previous reward = 0
1,5.76,0.4434486426647344,previous choice = 0; previous reward = 0
1,5.92,0.4500605117355889,previous choice = 0; previous reward = 0
1,6.08,0.45669006955368124,previous choice = 0; previous reward = 0
1,6.24,0.4633350062153266,previous choice = 0; previous reward = 0
1,6.4,0.46999299006175155,previous choice = 0; previous reward = 0
1,6.5600000000000005,0.476661670917999,previous choice = 0; previous reward = 0
1,6.720000000000001,0.4833386833874893,previous choice = 0; previous reward = 0
1,6.880000000000001,0.49002165019250143,previous choice = 0; previous reward = 0
1,7.040000000000001,0.49670818555060225,previous choice = 0; previous reward = 0
1,7.200000000000001,0.5033958985768625,previous choice = 0; previous reward = 0
1,7.359999999999999,0.5100823967015679,previous choice = 0; previous reward = 0
1,7.52,0.5167652890930483,previous choice = 0; previous reward = 0
1,7.68,0.5234421900752277,previous choice = 0; previous reward = 0
1,7.84,0.530110722529516,previous choice = 0; previous reward = 0
1,8.0,0.5367685212707577,previous choice = 0; previous reward = 0
2,-8.0,0.999999553555008,previous choice = 0; previous reward = 0
2,-7.84,0.9999993712376666,previous choice = 0; previous reward = 0
2,-7.68,0.999999114466397,previous choice = 0; previous reward = 0
2,-7.52,0.9999987528361063,previous choice = 0; previous reward = 0
2,-7.36,0.9999982435250984,previous choice = 0; previous reward = 0
2,-7.2,0.9999975262245375,previous choice = 0; previous reward = 0
2,-7.04,0.9999965159973303,previous choice = 0; previous reward = 0
2,-6.88,0.9999950932209579,previous choice = 0; previous reward = 0
2,-6.72,0.9999930894236134,previous choice = 0; previous reward = 0
2,-6.5600000000000005,0.999990267336983,previous choice = 0; previous reward = 0
2,-6.4,0.9999862928046902,previous choice = 0; previous reward = 0
2,-6.24,0.9999806952220607,previous choice = 0; previous reward = 0
2,-6.08,0.9999728118268565,previous choice = 0; previous reward = 0
2,-5.92,0.9999617092524208,previous choice = 0; previous reward = 0
2,-5.76,0.9999460730702713,previous choice = 0; previous reward = 0
2,-5.6,0.999924052274645,previous choice = 0; previous reward = 0
2,-5.4399999999999995,0.9998930403576386,previous choice = 0; previous reward = 0
2,-5.279999999999999,0.999849367177751,previous choice = 0; previous reward = 0
2,-5.12,0.9997878653856703,previous choice = 0; previous reward = 0
2,-4.96,0.9997012605633913,previous choice = 0; previous reward = 0
2,-4.8,0.9995793138461376,previous choice = 0; previous reward = 0
2,-4.640000000000001,0.999407617453839,previous choice = 0; previous reward = 0
2,-4.48,0.9991659043717555,previous choice = 0; previous reward = 0
2,-4.32,0.9988256796710488,previous choice = 0; previous reward = 0
2,-4.16,0.9983469081020618,previous choice = 0; previous reward = 0
2,-4.0,0.9976733955640247,previous choice = 0; previous reward = 0
2,-3.84,0.9967263763309048,previous choice = 0; previous reward = 0
2,-3.6799999999999997,0.9953956621280301,previous choice = 0; previous reward = 0
2,-3.5199999999999996,0.9935275308688146,previous choice = 0; previous reward = 0
2,-3.3600000000000003,0.9909083603317276,previous choice = 0; previous reward = 0
2,-3.2,0.9872429167637861,previous choice = 0; previous reward = 0
2,-3.04,0.9821263452745373,previous choice = 0; previous reward = 0
2,-2.88,0.9750095816065389,previous choice = 0; previous reward = 0
2,-2.7199999999999998,0.9651596552578592,previous choice = 0; previous reward = 0
2,-2.5599999999999996,0.951620040136566,previous choice = 0; previous reward = 0
2,-2.3999999999999995,0.9331829409904793,previous choice = 0; previous reward = 0
2,-2.24,0.9083960037424293,previous choice = 0; previous reward = 0
2,-2.08,0.875639316804792,previous choice = 0; previous reward = 0
2,-1.92,0.8333184649581542,previous choice = 0; previous reward = 0
2,-1.7599999999999998,0.7802105093435217,previous choice = 0; previous reward = 0
2,-1.5999999999999996,0.715949219439057,previous choice = 0; previous reward = 0
2,-1.4399999999999995,0.6415318205622017,previous choice = 0; previous reward = 0
2,-1.2800000000000002,0.5596105301753281,previous choice = 0; previous reward = 0
